DiseaseName;Url
Puerperal disorder;http://en.wikipedia.org/wiki/Puerperal_disorder
Pinealoma;http://en.wikipedia.org/wiki/Pinealoma
Lentigo maligna melanoma;http://en.wikipedia.org/wiki/Lentigo_maligna_melanoma
Gerodermia osteodysplastica;http://en.wikipedia.org/wiki/Gerodermia_osteodysplastica
Vocal fold paresis;http://en.wikipedia.org/wiki/Vocal_fold_paresis
Congenital disorders of amino acid metabolism;http://en.wikipedia.org/wiki/Congenital_disorders_of_amino_acid_metabolism
Hyperalgesia;http://en.wikipedia.org/wiki/Hyperalgesia
Hidrocystoma;http://en.wikipedia.org/wiki/Hidrocystoma
Genu varum;http://en.wikipedia.org/wiki/Genu_varum
Single transverse palmar crease;http://en.wikipedia.org/wiki/Single_transverse_palmar_crease
Centronuclear myopathy;http://en.wikipedia.org/wiki/Centronuclear_myopathy
De Barsy syndrome;http://en.wikipedia.org/wiki/De_Barsy_syndrome
Myeloproliferative neoplasm;http://en.wikipedia.org/wiki/Myeloproliferative_neoplasm
Ptosis (breasts);http://en.wikipedia.org/wiki/Ptosis_(breasts)
Mixed connective tissue disease;http://en.wikipedia.org/wiki/Mixed_connective_tissue_disease
Psittacosis;http://en.wikipedia.org/wiki/Psittacosis
Brain death;http://en.wikipedia.org/wiki/Brain_death
Overactive bladder;http://en.wikipedia.org/wiki/Overactive_bladder
Hematuria;http://en.wikipedia.org/wiki/Hematuria
Placental disease;http://en.wikipedia.org/wiki/Placental_disease
Potassium-aggravated myotonia;http://en.wikipedia.org/wiki/Potassium-aggravated_myotonia
Activated protein C resistance;http://en.wikipedia.org/wiki/Activated_protein_C_resistance
Disorders of sex development;http://en.wikipedia.org/wiki/Disorders_of_sex_development
Denys–Drash syndrome;http://en.wikipedia.org/wiki/Denys–Drash_syndrome
Gastritis;http://en.wikipedia.org/wiki/Gastritis
Breast cyst;http://en.wikipedia.org/wiki/Breast_cyst
Female genital disease;http://en.wikipedia.org/wiki/Female_genital_disease
Autoimmune polyendocrine syndrome type 2;http://en.wikipedia.org/wiki/Autoimmune_polyendocrine_syndrome_type_2
Calcific tendinitis;http://en.wikipedia.org/wiki/Calcific_tendinitis
Arachnophobia;http://en.wikipedia.org/wiki/Arachnophobia
Tauopathy;http://en.wikipedia.org/wiki/Tauopathy
Baller–Gerold syndrome;http://en.wikipedia.org/wiki/Baller–Gerold_syndrome
Tuberous sclerosis;http://en.wikipedia.org/wiki/Tuberous_sclerosis
Lymphocytic choriomeningitis;http://en.wikipedia.org/wiki/Lymphocytic_choriomeningitis
Muscle atrophy;http://en.wikipedia.org/wiki/Muscle_atrophy
Konzo;http://en.wikipedia.org/wiki/Konzo
Dysautonomia;http://en.wikipedia.org/wiki/Vegetative-vascular_dystonia,http://en.wikipedia.org/wiki/Dysautonomia
Breast lump;http://en.wikipedia.org/wiki/Breast_lump
Impaired glucose tolerance;http://en.wikipedia.org/wiki/Impaired_glucose_tolerance
Enterocele;http://en.wikipedia.org/wiki/Enterocele
Microcytic anemia;http://en.wikipedia.org/wiki/Microcytic_anemia
Egg allergy;http://en.wikipedia.org/wiki/Egg_allergy
Mediastinal tumor;http://en.wikipedia.org/wiki/Mediastinal_tumor
Schatzki ring;http://en.wikipedia.org/wiki/Schatzki_ring
Gallbladder polyp;http://en.wikipedia.org/wiki/Gallbladder_polyp
Whipple's disease;http://en.wikipedia.org/wiki/Whipple's_disease
Otitis;http://en.wikipedia.org/wiki/Otitis
Vaginal septum;http://en.wikipedia.org/wiki/Vaginal_septum
Loxoscelism;http://en.wikipedia.org/wiki/Loxoscelism
Lymphocytic interstitial pneumonia;http://en.wikipedia.org/wiki/Lymphocytic_interstitial_pneumonia
Neuroleptic malignant syndrome;http://en.wikipedia.org/wiki/Neuroleptic_malignant_syndrome
Klippel–Feil syndrome;http://en.wikipedia.org/wiki/Klippel–Feil_syndrome
Personality disorder not otherwise specified;http://en.wikipedia.org/wiki/Personality_disorder_not_otherwise_specified
Myositis;http://en.wikipedia.org/wiki/Myositis
Rectal foreign body;http://en.wikipedia.org/wiki/Rectal_foreign_body
CHARGE syndrome;http://en.wikipedia.org/wiki/CHARGE_syndrome
Psychopathy;http://en.wikipedia.org/wiki/Psychopathy
Tree nut allergy;http://en.wikipedia.org/wiki/Tree_nut_allergy
Drug eruption;http://en.wikipedia.org/wiki/Drug_eruption
Lymphomatoid papulosis;http://en.wikipedia.org/wiki/Lymphomatoid_papulosis
Dyschromatosis universalis hereditaria;http://en.wikipedia.org/wiki/Dyschromatosis_universalis_hereditaria
Painful bruising syndrome;http://en.wikipedia.org/wiki/Painful_bruising_syndrome
Autoimmunity;http://en.wikipedia.org/wiki/Autoimmunity
Hereditary nonpolyposis colorectal cancer;http://en.wikipedia.org/wiki/Hereditary_nonpolyposis_colorectal_cancer
Monoclonal gammopathy of undetermined significance;http://en.wikipedia.org/wiki/Monoclonal_gammopathy_of_undetermined_significance
Thyroid disease;http://en.wikipedia.org/wiki/Thyroid_disease
Gilbert's syndrome;http://en.wikipedia.org/wiki/Gilbert's_syndrome
Primary hyperparathyroidism;http://en.wikipedia.org/wiki/Primary_hyperparathyroidism
Macrocytosis;http://en.wikipedia.org/wiki/Macrocytosis
Da Costa's syndrome;http://en.wikipedia.org/wiki/Da_Costa's_syndrome
Selective mutism;http://en.wikipedia.org/wiki/Selective_mutism
Fallopian tube cancer;http://en.wikipedia.org/wiki/Fallopian_tube_cancer
Meckel's diverticulum;http://en.wikipedia.org/wiki/Meckel's_diverticulum
Bornholm disease;http://en.wikipedia.org/wiki/Bornholm_disease
Blue rubber bleb nevus syndrome;http://en.wikipedia.org/wiki/Blue_rubber_bleb_nevus_syndrome
Intracranial hemorrhage;http://en.wikipedia.org/wiki/Intracranial_hemorrhage
Catecholaminergic polymorphic ventricular tachycardia;http://en.wikipedia.org/wiki/Catecholaminergic_polymorphic_ventricular_tachycardia
Argininosuccinic aciduria;http://en.wikipedia.org/wiki/Argininosuccinic_aciduria
African trypanosomiasis;http://en.wikipedia.org/wiki/African_trypanosomiasis
T-cell lymphoma;http://en.wikipedia.org/wiki/T-cell_lymphoma
Phakomatosis;http://en.wikipedia.org/wiki/Phakomatosis
Anencephaly;http://en.wikipedia.org/wiki/Anencephaly
Balanitis;http://en.wikipedia.org/wiki/Balanoposthitis,http://en.wikipedia.org/wiki/Balanitis
Inborn error of lipid metabolism;http://en.wikipedia.org/wiki/Inborn_error_of_lipid_metabolism
Urethral stricture;http://en.wikipedia.org/wiki/Urethral_stricture
Frontal lobe disorder;http://en.wikipedia.org/wiki/Frontal_lobe_disorder
Proximal diabetic neuropathy;http://en.wikipedia.org/wiki/Proximal_diabetic_neuropathy
Microphthalmia;http://en.wikipedia.org/wiki/Microphthalmia
Malnutrition;http://en.wikipedia.org/wiki/Malnutrition
Atypical depression;http://en.wikipedia.org/wiki/Atypical_depression
Peptic ulcer disease;http://en.wikipedia.org/wiki/Peptic_ulcer
Debility (medical);http://en.wikipedia.org/wiki/Debility_(medical)
Poly drug use;http://en.wikipedia.org/wiki/Poly_drug_use
Medulloblastoma;http://en.wikipedia.org/wiki/Medulloblastoma
Hair disease;http://en.wikipedia.org/wiki/Hair_disease
Zoonosis;http://en.wikipedia.org/wiki/Zoonosis
Baritosis;http://en.wikipedia.org/wiki/Baritosis
Hydropneumothorax;http://en.wikipedia.org/wiki/Hydropneumothorax
Male breast cancer;http://en.wikipedia.org/wiki/Male_breast_cancer
Abscess;http://en.wikipedia.org/wiki/Abscess
Myocardial stunning;http://en.wikipedia.org/wiki/Myocardial_stunning
Anterior spinal artery syndrome;http://en.wikipedia.org/wiki/Anterior_spinal_artery_syndrome
Tangier disease;http://en.wikipedia.org/wiki/Tangier_disease
Nasal septum deviation;http://en.wikipedia.org/wiki/Nasal_septum_deviation
Spondylosis;http://en.wikipedia.org/wiki/Spondylosis
Behçet's disease;http://en.wikipedia.org/wiki/Behçet's_disease
Oculomotor nerve palsy;http://en.wikipedia.org/wiki/Oculomotor_nerve_palsy
Hepatitis E;http://en.wikipedia.org/wiki/Hepatitis_E
Protein S deficiency;http://en.wikipedia.org/wiki/Protein_S_deficiency
Trypanosomiasis;http://en.wikipedia.org/wiki/Trypanosomiasis
Macrocheilia;http://en.wikipedia.org/wiki/Macrocheilia
Lisfranc injury;http://en.wikipedia.org/wiki/Lisfranc_injury
Ectopic pregnancy;http://en.wikipedia.org/wiki/Ectopic_pregnancy
Headache;http://en.wikipedia.org/wiki/Headache
Alcoholic polyneuropathy;http://en.wikipedia.org/wiki/Alcoholic_polyneuropathy
Inhalant;http://en.wikipedia.org/wiki/Inhalant
Immune disorder;http://en.wikipedia.org/wiki/Immune_disorder
Craniosynostosis;http://en.wikipedia.org/wiki/Craniosynostosis
Neurogenic bladder dysfunction;http://en.wikipedia.org/wiki/Neurogenic_bladder_dysfunction
Brachial plexus injury;http://en.wikipedia.org/wiki/Brachial_plexus_injury
Seasonal affective disorder;http://en.wikipedia.org/wiki/Seasonal_affective_disorder
Klumpke paralysis;http://en.wikipedia.org/wiki/Klumpke_paralysis
Erb's palsy;http://en.wikipedia.org/wiki/Erb's_palsy
Bruit;http://en.wikipedia.org/wiki/Bruit
Subungual hematoma;http://en.wikipedia.org/wiki/Subungual_hematoma
Curling's ulcer;http://en.wikipedia.org/wiki/Curling's_ulcer
Adiposis dolorosa;http://en.wikipedia.org/wiki/Adiposis_dolorosa
Twin-to-twin transfusion syndrome;http://en.wikipedia.org/wiki/Twin-to-twin_transfusion_syndrome
Pemphigus vulgaris;http://en.wikipedia.org/wiki/Pemphigus_vulgaris
Enolase deficiency;http://en.wikipedia.org/wiki/Enolase_deficiency
Schmorl's nodes;http://en.wikipedia.org/wiki/Schmorl's_nodes
Barth syndrome;http://en.wikipedia.org/wiki/Barth_syndrome
Myasthenia gravis;http://en.wikipedia.org/wiki/Myasthenia_gravis
Urethral caruncle;http://en.wikipedia.org/wiki/Urethral_caruncle
Foot-and-mouth disease;http://en.wikipedia.org/wiki/Foot-and-mouth_disease
Uveal melanoma;http://en.wikipedia.org/wiki/Uveal_melanoma
Shock (circulatory);http://en.wikipedia.org/wiki/Shock_(circulatory)
Thyroglossal cyst;http://en.wikipedia.org/wiki/Thyroglossal_cyst
Lichen striatus;http://en.wikipedia.org/wiki/Lichen_striatus
Exotropia;http://en.wikipedia.org/wiki/Exotropia
Recto-vesical pouch;http://en.wikipedia.org/wiki/Recto-vesical_pouch
Ligamentous laxity;http://en.wikipedia.org/wiki/Ligamentous_laxity
Ecthyma gangrenosum;http://en.wikipedia.org/wiki/Ecthyma_gangrenosum
Lassa fever;http://en.wikipedia.org/wiki/Lassa_fever
Gnathitis;http://en.wikipedia.org/wiki/Gnathitis
Melanoma;http://en.wikipedia.org/wiki/Melanoma
Central giant-cell granuloma;http://en.wikipedia.org/wiki/Central_giant-cell_granuloma
Chorioamnionitis;http://en.wikipedia.org/wiki/Chorioamnionitis
Mucormycosis;http://en.wikipedia.org/wiki/Mucormycosis
Splenic disease;http://en.wikipedia.org/wiki/Splenic_disease
Bicuspid aortic valve;http://en.wikipedia.org/wiki/Bicuspid_aortic_valve
Chondromalacia patellae;http://en.wikipedia.org/wiki/Chondromalacia_patellae
Uterine fibroid;http://en.wikipedia.org/wiki/Uterine_fibroid
Cavernous venous malformation;http://en.wikipedia.org/wiki/Cavernous_venous_malformation
Omphalocele;http://en.wikipedia.org/wiki/Omphalocele
Neuromyotonia;http://en.wikipedia.org/wiki/Neuromyotonia
Braxton Hicks contractions;http://en.wikipedia.org/wiki/Braxton_Hicks_contractions
Osteochondroma;http://en.wikipedia.org/wiki/Osteochondroma
Conjunctivitis;http://en.wikipedia.org/wiki/Conjunctivitis
Follicular cyst of ovary;http://en.wikipedia.org/wiki/Follicular_cyst_of_ovary
Angiolymphoid hyperplasia with eosinophilia;http://en.wikipedia.org/wiki/Angiolymphoid_hyperplasia_with_eosinophilia
Hypertrophy;http://en.wikipedia.org/wiki/Hypertrophy
Congenital hemolytic anemia;http://en.wikipedia.org/wiki/Congenital_hemolytic_anemia
Hematochezia;http://en.wikipedia.org/wiki/Hematochezia
Aphasia;http://en.wikipedia.org/wiki/Aphasia
Addison's disease;http://en.wikipedia.org/wiki/Addison's_disease
Tinea capitis;http://en.wikipedia.org/wiki/Tinea_capitis
Hematosalpinx;http://en.wikipedia.org/wiki/Hematosalpinx
Edema;http://en.wikipedia.org/wiki/Edema
Hip dysplasia;http://en.wikipedia.org/wiki/Hip_dysplasia
Giant-cell arteritis;http://en.wikipedia.org/wiki/Giant-cell_arteritis
Epiglottitis;http://en.wikipedia.org/wiki/Epiglottitis
Galactose epimerase deficiency;http://en.wikipedia.org/wiki/Galactose_epimerase_deficiency
Tic disorder;http://en.wikipedia.org/wiki/Tic_disorder
Type I hypersensitivity;http://en.wikipedia.org/wiki/Type_I_hypersensitivity
Type IV hypersensitivity;http://en.wikipedia.org/wiki/Type_IV_hypersensitivity
Hyperplasia;http://en.wikipedia.org/wiki/Hyperplasia
Tenosynovitis;http://en.wikipedia.org/wiki/Tenosynovitis
Volkmann's contracture;http://en.wikipedia.org/wiki/Volkmann's_contracture
Contact dermatitis;http://en.wikipedia.org/wiki/Contact_dermatitis
Erythema induratum;http://en.wikipedia.org/wiki/Erythema_induratum
Diarrhea;http://en.wikipedia.org/wiki/Diarrhea
Whiplash (medicine);http://en.wikipedia.org/wiki/Whiplash_(medicine)
Colorado tick fever;http://en.wikipedia.org/wiki/Colorado_tick_fever
Swimming-induced pulmonary edema;http://en.wikipedia.org/wiki/Swimming-induced_pulmonary_edema
Dumping syndrome;http://en.wikipedia.org/wiki/Gastric_dumping_syndrome
Occupational burnout;http://en.wikipedia.org/wiki/Occupational_burnout
Nonunion;http://en.wikipedia.org/wiki/Pseudarthrosis
Stasis dermatitis;http://en.wikipedia.org/wiki/Stasis_dermatitis
Genital herpes;http://en.wikipedia.org/wiki/Genital_herpes
Glutathione synthetase deficiency;http://en.wikipedia.org/wiki/Glutathione_synthetase_deficiency
Excessive daytime sleepiness;http://en.wikipedia.org/wiki/Excessive_daytime_sleepiness
Ant venom;http://en.wikipedia.org/wiki/Ant_venom
Boil;http://en.wikipedia.org/wiki/Boil
Chromhidrosis;http://en.wikipedia.org/wiki/Chromhidrosis
Gomez and López-Hernández syndrome;http://en.wikipedia.org/wiki/Gomez_and_López-Hernández_syndrome
Weaver syndrome;http://en.wikipedia.org/wiki/Weaver_syndrome
Hyper-IgM syndrome type 1;http://en.wikipedia.org/wiki/Hyper-IgM_syndrome_type_1
Glanders;http://en.wikipedia.org/wiki/Glanders
Nipple discharge;http://en.wikipedia.org/wiki/Nipple_discharge
Vaccine injury;http://en.wikipedia.org/wiki/Vaccine_injury
Dysostosis;http://en.wikipedia.org/wiki/Dysostosis
Breast pain;http://en.wikipedia.org/wiki/Breast_pain
Kimura's disease;http://en.wikipedia.org/wiki/Kimura's_disease
Congenital syphilis;http://en.wikipedia.org/wiki/Congenital_syphilis
IgG4-related prostatitis;http://en.wikipedia.org/wiki/IgG4-related_prostatitis
Felty's syndrome;http://en.wikipedia.org/wiki/Felty's_syndrome
Apraxia;http://en.wikipedia.org/wiki/Apraxia
Pulmonary hemorrhage;http://en.wikipedia.org/wiki/Pulmonary_hemorrhage
X-linked reticulate pigmentary disorder;http://en.wikipedia.org/wiki/X-linked_reticulate_pigmentary_disorder
Familial male-limited precocious puberty;http://en.wikipedia.org/wiki/Familial_male-limited_precocious_puberty
Retinopathy;http://en.wikipedia.org/wiki/Retinopathy
Obstetric labor complication;http://en.wikipedia.org/wiki/Obstetric_labor_complication
Currarino syndrome;http://en.wikipedia.org/wiki/Currarino_syndrome
Coffin–Siris syndrome;http://en.wikipedia.org/wiki/Coffin–Siris_syndrome
Thoracic aortic aneurysm;http://en.wikipedia.org/wiki/Thoracic_aortic_aneurysm
Angiomatosis;http://en.wikipedia.org/wiki/Angiomatosis
5_-Reductase deficiency;http://en.wikipedia.org/wiki/5-alpha-reductase_deficiency
Psychosocial short stature;http://en.wikipedia.org/wiki/Psychosocial_short_stature
Bladder sphincter dyssynergia;http://en.wikipedia.org/wiki/Bladder_sphincter_dyssynergia
Alternariosis;http://en.wikipedia.org/wiki/Alternariosis
Radicular pain;http://en.wikipedia.org/wiki/Radicular_pain
Soft-tissue sarcoma;http://en.wikipedia.org/wiki/Soft-tissue_sarcoma
Bruise;http://en.wikipedia.org/wiki/Bruise
Palmoplantar keratoderma;http://en.wikipedia.org/wiki/Palmoplantar_keratoderma
Varus deformity;http://en.wikipedia.org/wiki/Varus_deformity
Pituitary adenoma;http://en.wikipedia.org/wiki/Pituitary_adenoma
SAPHO syndrome;http://en.wikipedia.org/wiki/SAPHO_syndrome
Biliary fistula;http://en.wikipedia.org/wiki/Biliary_fistula
Dystonia;http://en.wikipedia.org/wiki/Dystonia
Gonorrhea;http://en.wikipedia.org/wiki/Gonorrhea
Unequal leg length;http://en.wikipedia.org/wiki/Unequal_leg_length
Polymicrogyria;http://en.wikipedia.org/wiki/Polymicrogyria
White sponge nevus;http://en.wikipedia.org/wiki/White_sponge_nevus
Contracture;http://en.wikipedia.org/wiki/Contracture
Altitude sickness;http://en.wikipedia.org/wiki/Altitude_sickness
Juvenile dermatomyositis;http://en.wikipedia.org/wiki/Juvenile_dermatomyositis
HELLP syndrome;http://en.wikipedia.org/wiki/HELLP_syndrome
Xeroderma;http://en.wikipedia.org/wiki/Xeroderma
Malignant hyperthermia;http://en.wikipedia.org/wiki/Malignant_hyperthermia
22q11.2 distal deletion syndrome;http://en.wikipedia.org/wiki/22q11.2_distal_deletion_syndrome
Thyrotoxicosis factitia;http://en.wikipedia.org/wiki/Thyrotoxicosis_factitia
Pituitary apoplexy;http://en.wikipedia.org/wiki/Pituitary_apoplexy
Paratuberculosis;http://en.wikipedia.org/wiki/Paratuberculosis
Cyanide poisoning;http://en.wikipedia.org/wiki/Cyanide_poisoning
Keratoderma;http://en.wikipedia.org/wiki/Keratoderma
Ankylosing hyperostosis;http://en.wikipedia.org/wiki/Ankylosing_hyperostosis
CAMFAK syndrome;http://en.wikipedia.org/wiki/CAMFAK_syndrome
Traumatic spondylopathy;http://en.wikipedia.org/wiki/Traumatic_spondylopathy
Baastrup's sign;http://en.wikipedia.org/wiki/Baastrup's_sign
Renal artery stenosis;http://en.wikipedia.org/wiki/Renal_artery_stenosis
Merkel-cell carcinoma;http://en.wikipedia.org/wiki/Merkel-cell_carcinoma
Epidermolysis bullosa dystrophica;http://en.wikipedia.org/wiki/Epidermolysis_bullosa_dystrophica
Intestinal capillariasis;http://en.wikipedia.org/wiki/Intestinal_capillariasis
Arcus senilis;http://en.wikipedia.org/wiki/Arcus_senilis
Eczema vaccinatum;http://en.wikipedia.org/wiki/Eczema_vaccinatum
Reye syndrome;http://en.wikipedia.org/wiki/Reye_syndrome
Placenta praevia;http://en.wikipedia.org/wiki/Placenta_praevia
Dermoid cyst;http://en.wikipedia.org/wiki/Dermoid_cyst
Anaphylaxis;http://en.wikipedia.org/wiki/Anaphylaxis
Renal colic;http://en.wikipedia.org/wiki/Renal_colic
Hand eczema;http://en.wikipedia.org/wiki/Hand_eczema
Neutrophil immunodeficiency syndrome;http://en.wikipedia.org/wiki/Neutrophil_immunodeficiency_syndrome
Juvenile myoclonic epilepsy;http://en.wikipedia.org/wiki/Juvenile_myoclonic_epilepsy
Woodhouse–Sakati syndrome;http://en.wikipedia.org/wiki/Woodhouse–Sakati_syndrome
Skull fracture;http://en.wikipedia.org/wiki/Skull_fracture
Aicardi syndrome;http://en.wikipedia.org/wiki/Aicardi_syndrome
Pinworm infection;http://en.wikipedia.org/wiki/Pinworm_infection
Cerebral dysgenesis–neuropathy–ichthyosis–keratoderma syndrome;http://en.wikipedia.org/wiki/Cerebral_dysgenesis–neuropathy–ichthyosis–keratoderma_syndrome
Parasitic disease;http://en.wikipedia.org/wiki/Parasitic_disease
Spinal muscular atrophy with lower extremity predominance;http://en.wikipedia.org/wiki/Spinal_muscular_atrophy_with_lower_extremity_predominance
Blount's disease;http://en.wikipedia.org/wiki/Blount's_disease
Noonan syndrome;http://en.wikipedia.org/wiki/Noonan_syndrome
Bromoderma;http://en.wikipedia.org/wiki/Bromoderma
Caroli disease;http://en.wikipedia.org/wiki/Caroli_disease
Granuloma;http://en.wikipedia.org/wiki/Granuloma
Pruritic urticarial papules and plaques of pregnancy;http://en.wikipedia.org/wiki/Pruritic_urticarial_papules_and_plaques_of_pregnancy
Anterior cruciate ligament injury;http://en.wikipedia.org/wiki/Anterior_cruciate_ligament_injury
Krukenberg's spindle;http://en.wikipedia.org/wiki/Krukenberg's_spindle
Tricyclic antidepressant overdose;http://en.wikipedia.org/wiki/Tricyclic_antidepressant_overdose
Hypotension;http://en.wikipedia.org/wiki/Hypotension
Harderoporphyria;http://en.wikipedia.org/wiki/Harderoporphyria
Molluscum contagiosum;http://en.wikipedia.org/wiki/Molluscum_contagiosum
Stretch marks;http://en.wikipedia.org/wiki/Stretch_marks
Failed back syndrome;http://en.wikipedia.org/wiki/Failed_back_syndrome
Patent ductus arteriosus;http://en.wikipedia.org/wiki/Patent_ductus_arteriosus
Febrile seizure;http://en.wikipedia.org/wiki/Febrile_seizure
Malignant pleural effusion;http://en.wikipedia.org/wiki/Malignant_pleural_effusion
WAGR syndrome;http://en.wikipedia.org/wiki/WAGR_syndrome
Gardner's syndrome;http://en.wikipedia.org/wiki/Gardner's_syndrome
Evans syndrome;http://en.wikipedia.org/wiki/Evans_syndrome
Van der Woude syndrome;http://en.wikipedia.org/wiki/Van_der_Woude_syndrome
Macrocephaly;http://en.wikipedia.org/wiki/Macrocephaly
Aquagenic pruritus;http://en.wikipedia.org/wiki/Aquagenic_pruritus
Cockayne syndrome;http://en.wikipedia.org/wiki/Cockayne_syndrome
Thrombophlebitis;http://en.wikipedia.org/wiki/Thrombophlebitis
Auditory hallucination;http://en.wikipedia.org/wiki/Auditory_hallucination
Neural tube defect;http://en.wikipedia.org/wiki/Neural_tube_defect
Bart syndrome;http://en.wikipedia.org/wiki/Bart_syndrome
Mallory–Weiss syndrome;http://en.wikipedia.org/wiki/Mallory–Weiss_syndrome
Köhler disease;http://en.wikipedia.org/wiki/Köhler_disease
Kasabach–Merritt syndrome;http://en.wikipedia.org/wiki/Kasabach–Merritt_syndrome
Congenital afibrinogenemia;http://en.wikipedia.org/wiki/Congenital_afibrinogenemia
Spinal muscular atrophy with progressive myoclonic epilepsy;http://en.wikipedia.org/wiki/Spinal_muscular_atrophy_with_progressive_myoclonic_epilepsy
Colic;http://en.wikipedia.org/wiki/Colic
XX male syndrome;http://en.wikipedia.org/wiki/XX_male_syndrome
Kernicterus;http://en.wikipedia.org/wiki/Kernicterus
Oncogenic osteomalacia;http://en.wikipedia.org/wiki/Phosphaturic_mesenchymal_tumor,http://en.wikipedia.org/wiki/Oncogenic_osteomalacia
Peters-plus syndrome;http://en.wikipedia.org/wiki/Peters-plus_syndrome
Myosarcoma;http://en.wikipedia.org/wiki/Myosarcoma
Colorectal cancer;http://en.wikipedia.org/wiki/Colorectal_cancer
Intestinal malrotation;http://en.wikipedia.org/wiki/Intestinal_malrotation
General paresis of the insane;http://en.wikipedia.org/wiki/General_paresis_of_the_insane
Burkitt's lymphoma;http://en.wikipedia.org/wiki/Burkitt's_lymphoma
Autoimmune polyendocrine syndrome type 1;http://en.wikipedia.org/wiki/Autoimmune_polyendocrine_syndrome_type_1
Leber's congenital amaurosis;http://en.wikipedia.org/wiki/Leber's_congenital_amaurosis
Acute promyelocytic leukemia;http://en.wikipedia.org/wiki/Acute_promyelocytic_leukemia
Papillary serous cystadenocarcinoma;http://en.wikipedia.org/wiki/Papillary_serous_cystadenocarcinoma
Restrictive dermopathy;http://en.wikipedia.org/wiki/Restrictive_dermopathy
Ophthalmoparesis;http://en.wikipedia.org/wiki/Ophthalmoparesis
Urticarial allergic eruption;http://en.wikipedia.org/wiki/Urticarial_allergic_eruption
Lelis syndrome;http://en.wikipedia.org/wiki/Lelis_syndrome
Papilloma;http://en.wikipedia.org/wiki/Papilloma
Arachnoid cyst;http://en.wikipedia.org/wiki/Arachnoid_cyst
Idiopathic pulmonary fibrosis;http://en.wikipedia.org/wiki/Idiopathic_pulmonary_fibrosis
Chronic atrophic rhinitis;http://en.wikipedia.org/wiki/Chronic_atrophic_rhinitis
Alkaptonuria;http://en.wikipedia.org/wiki/Alkaptonuria
Oxycephaly;http://en.wikipedia.org/wiki/Oxycephaly
Tinel's sign;http://en.wikipedia.org/wiki/Tinel's_sign
Discoid lupus erythematosus;http://en.wikipedia.org/wiki/Discoid_lupus_erythematosus
Ebola virus disease;http://en.wikipedia.org/wiki/Ebola_virus_disease
Alopecia totalis;http://en.wikipedia.org/wiki/Alopecia_totalis
Urethritis;http://en.wikipedia.org/wiki/Urethritis
Breast hematoma;http://en.wikipedia.org/wiki/Breast_hematoma
Alopecia universalis;http://en.wikipedia.org/wiki/Alopecia_universalis
Anterior compartment syndrome;http://en.wikipedia.org/wiki/Anterior_compartment_syndrome_of_the_lower_leg
Testicular cancer;http://en.wikipedia.org/wiki/Testicular_cancer
Hemoglobin D-Punjab;http://en.wikipedia.org/wiki/Hemoglobin_D-Punjab
Rickettsia aeschlimannii infection;http://en.wikipedia.org/wiki/Rickettsia_aeschlimannii_infection
Cognitive deficit;http://en.wikipedia.org/wiki/Cognitive_deficit
Lucey–Driscoll syndrome;http://en.wikipedia.org/wiki/Lucey–Driscoll_syndrome
Obsessive–compulsive disorder;http://en.wikipedia.org/wiki/Obsessive–compulsive_disorder
Primary effusion lymphoma;http://en.wikipedia.org/wiki/Primary_effusion_lymphoma
Hyperglycerolemia;http://en.wikipedia.org/wiki/Hyperglycerolemia
Umbilical cord ulceration and intestinal atresia;http://en.wikipedia.org/wiki/Umbilical_cord_ulceration_and_intestinal_atresia
Food intolerance;http://en.wikipedia.org/wiki/Food_intolerance
Acrocyanosis;http://en.wikipedia.org/wiki/Acrocyanosis
Posterior reversible encephalopathy syndrome;http://en.wikipedia.org/wiki/Posterior_reversible_encephalopathy_syndrome
Langerhans cell histiocytosis;http://en.wikipedia.org/wiki/Langerhans_cell_histiocytosis
Spinocerebellar ataxia type-13;http://en.wikipedia.org/wiki/Spinocerebellar_ataxia_type-13
Developmental coordination disorder;http://en.wikipedia.org/wiki/Developmental_coordination_disorder
Myoclonic dystonia;http://en.wikipedia.org/wiki/Myoclonic_dystonia
Dementia with Lewy bodies;http://en.wikipedia.org/wiki/Dementia_with_Lewy_bodies
Radiation enteropathy;http://en.wikipedia.org/wiki/Radiation_enteropathy
Oral candidiasis;http://en.wikipedia.org/wiki/Oral_candidiasis
Heart-hand diseases;http://en.wikipedia.org/wiki/Heart-hand_diseases
Heterotopic pregnancy;http://en.wikipedia.org/wiki/Heterotopic_pregnancy
Sodoku;http://en.wikipedia.org/wiki/Sodoku
Reversible cerebral vasoconstriction syndrome;http://en.wikipedia.org/wiki/Reversible_cerebral_vasoconstriction_syndrome
Digoxin toxicity;http://en.wikipedia.org/wiki/Digoxin_poisoning
Chalicosis;http://en.wikipedia.org/wiki/Chalicosis
Sickle cell trait;http://en.wikipedia.org/wiki/Sickle_cell_trait
Nutritional anemia;http://en.wikipedia.org/wiki/Nutritional_anemia
Cholangiocarcinoma;http://en.wikipedia.org/wiki/Cholangiocarcinoma
Body odor;http://en.wikipedia.org/wiki/Body_odor
Primary hypertrophic osteoathropathy;http://en.wikipedia.org/wiki/Primary_hypertrophic_osteoathropathy
Pulmonary talcosis;http://en.wikipedia.org/wiki/Pulmonary_talcosis
Intussusception (medical disorder);http://en.wikipedia.org/wiki/Intussusception_(medical_disorder)
Miller syndrome;http://en.wikipedia.org/wiki/Miller_syndrome
